# Height[km]  Transmittance  Weighting_Function
29.745000        0.980390        0.002938
29.750000        0.980405        0.002935
29.755000        0.980419        0.002933
29.760000        0.980434        0.002931
29.765000        0.980449        0.002929
29.770000        0.980463        0.002927
29.775000        0.980478        0.002925
29.780000        0.980492        0.002923
29.785000        0.980507        0.002921
29.790000        0.980522        0.002919
29.795000        0.980536        0.002917
29.800000        0.980551        0.002915
29.805000        0.980565        0.002913
29.810000        0.980580        0.002911
29.815000        0.980595        0.002909
29.820000        0.980609        0.002907
29.825000        0.980624        0.002905
29.830000        0.980638        0.002903
29.835000        0.980653        0.002901
29.840000        0.980667        0.002899
29.845000        0.980682        0.002897
29.850000        0.980696        0.002895
29.855000        0.980710        0.002893
29.860000        0.980725        0.002891
29.865000        0.980739        0.002889
29.870000        0.980754        0.002887
29.875000        0.980768        0.002885
29.880000        0.980783        0.002883
29.885000        0.980797        0.002881
29.890000        0.980811        0.002879
29.895000        0.980826        0.002877
29.900000        0.980840        0.002875
29.905000        0.980855        0.002873
29.910000        0.980869        0.002871
29.915000        0.980883        0.002869
29.920000        0.980898        0.002867
29.925000        0.980912        0.002864
29.930000        0.980926        0.002862
29.935000        0.980941        0.002860
29.940000        0.980955        0.002858
29.945000        0.980969        0.002856
29.950000        0.980983        0.002854
29.955000        0.980998        0.002852
29.960000        0.981012        0.002851
29.965000        0.981026        0.002849
29.970000        0.981040        0.002847
29.975000        0.981055        0.002845
29.980000        0.981069        0.002843
29.985000        0.981083        0.002841
29.990000        0.981097        0.002839
29.995000        0.981111        0.002837
30.000000        0.981126        0.002835
30.005000        0.981140        0.002833
30.010000        0.981154        0.002831
30.015000        0.981168        0.002829
30.020000        0.981182        0.002827
30.025000        0.981196        0.002825
30.030000        0.981210        0.002823
30.035000        0.981224        0.002821
30.040000        0.981239        0.002819
30.045000        0.981253        0.002817
30.050000        0.981267        0.002815
30.055000        0.981281        0.002813
30.060000        0.981295        0.002811
30.065000        0.981309        0.002809
30.070000        0.981323        0.002807
30.075000        0.981337        0.002805
30.080000        0.981351        0.002803
30.085000        0.981365        0.002801
30.090000        0.981379        0.002799
30.095000        0.981393        0.002797
30.100000        0.981407        0.002795
30.105000        0.981421        0.002793
30.110000        0.981435        0.002791
30.115000        0.981449        0.002789
30.120000        0.981463        0.002787
30.125000        0.981477        0.002785
30.130000        0.981491        0.002783
30.135000        0.981505        0.002782
30.140000        0.981518        0.002780
30.145000        0.981532        0.002778
30.150000        0.981546        0.002776
30.155000        0.981560        0.002774
30.160000        0.981574        0.002772
30.165000        0.981588        0.002770
30.170000        0.981602        0.002768
30.175000        0.981615        0.002766
30.180000        0.981629        0.002764
30.185000        0.981643        0.002762
30.190000        0.981657        0.002760
30.195000        0.981671        0.002758
30.200000        0.981684        0.002756
30.205000        0.981698        0.002754
30.210000        0.981712        0.002752
30.215000        0.981726        0.002751
30.220000        0.981739        0.002749
30.225000        0.981753        0.002747
30.230000        0.981767        0.002745
30.235000        0.981781        0.002743
30.240000        0.981794        0.002741
30.245000        0.981808        0.002739
30.250000        0.981822        0.002737
30.255000        0.981835        0.002735
30.260000        0.981849        0.002733
30.265000        0.981863        0.002731
30.270000        0.981876        0.002729
30.275000        0.981890        0.002728
30.280000        0.981904        0.002726
30.285000        0.981917        0.002724
30.290000        0.981931        0.002722
30.295000        0.981944        0.002720
30.300000        0.981958        0.002718
30.305000        0.981972        0.002716
30.310000        0.981985        0.002714
30.315000        0.981999        0.002712
30.320000        0.982012        0.002710
30.325000        0.982026        0.002708
30.330000        0.982039        0.002707
30.335000        0.982053        0.002705
30.340000        0.982066        0.002703
30.345000        0.982080        0.002701
30.350000        0.982093        0.002699
30.355000        0.982107        0.002697
30.360000        0.982120        0.002695
30.365000        0.982134        0.002693
30.370000        0.982147        0.002691
30.375000        0.982161        0.002690
30.380000        0.982174        0.002688
30.385000        0.982188        0.002686
30.390000        0.982201        0.002684
30.395000        0.982214        0.002682
30.400000        0.982228        0.002680
30.405000        0.982241        0.002678
30.410000        0.982255        0.002676
30.415000        0.982268        0.002675
30.420000        0.982281        0.002673
30.425000        0.982295        0.002671
30.430000        0.982308        0.002669
30.435000        0.982321        0.002667
30.440000        0.982335        0.002665
30.445000        0.982348        0.002663
30.450000        0.982361        0.002661
30.455000        0.982375        0.002660
30.460000        0.982388        0.002658
30.465000        0.982401        0.002656
30.470000        0.982414        0.002654
30.475000        0.982428        0.002652
30.480000        0.982441        0.002650
30.485000        0.982454        0.002648
30.490000        0.982467        0.002647
30.495000        0.982481        0.002645
30.500000        0.982494        0.002643
30.505000        0.982507        0.002641
30.510000        0.982520        0.002639
30.515000        0.982533        0.002637
30.520000        0.982547        0.002635
30.525000        0.982560        0.002634
30.530000        0.982573        0.002632
30.535000        0.982586        0.002630
30.540000        0.982599        0.002628
30.545000        0.982612        0.002626
30.550000        0.982626        0.002624
30.555000        0.982639        0.002623
30.560000        0.982652        0.002621
30.565000        0.982665        0.002619
30.570000        0.982678        0.002617
30.575000        0.982691        0.002615
30.580000        0.982704        0.002613
30.585000        0.982717        0.002612
30.590000        0.982730        0.002610
30.595000        0.982743        0.002608
30.600000        0.982756        0.002606
30.605000        0.982769        0.002604
30.610000        0.982782        0.002602
30.615000        0.982795        0.002601
30.620000        0.982808        0.002599
30.625000        0.982821        0.002597
30.630000        0.982834        0.002595
30.635000        0.982847        0.002593
30.640000        0.982860        0.002591
30.645000        0.982873        0.002590
30.650000        0.982886        0.002588
30.655000        0.982899        0.002586
30.660000        0.982912        0.002584
30.665000        0.982925        0.002582
30.670000        0.982938        0.002581
30.675000        0.982951        0.002579
30.680000        0.982963        0.002577
30.685000        0.982976        0.002575
30.690000        0.982989        0.002573
30.695000        0.983002        0.002572
30.700000        0.983015        0.002570
30.705000        0.983028        0.002568
30.710000        0.983041        0.002566
30.715000        0.983053        0.002564
30.720000        0.983066        0.002563
30.725000        0.983079        0.002561
30.730000        0.983092        0.002559
30.735000        0.983105        0.002557
30.740000        0.983117        0.002555
30.745000        0.983130        0.002554
30.750000        0.983143        0.002552
30.755000        0.983156        0.002550
30.760000        0.983168        0.002548
30.765000        0.983181        0.002546
30.770000        0.983194        0.002545
30.775000        0.983207        0.002543
30.780000        0.983219        0.002541
30.785000        0.983232        0.002539
30.790000        0.983245        0.002538
30.795000        0.983257        0.002536
30.800000        0.983270        0.002534
30.805000        0.983283        0.002532
30.810000        0.983295        0.002530
30.815000        0.983308        0.002529
30.820000        0.983321        0.002527
30.825000        0.983333        0.002525
30.830000        0.983346        0.002523
30.835000        0.983358        0.002522
30.840000        0.983371        0.002520
30.845000        0.983384        0.002518
30.850000        0.983396        0.002516
30.855000        0.983409        0.002515
30.860000        0.983421        0.002513
30.865000        0.983434        0.002511
30.870000        0.983446        0.002509
30.875000        0.983459        0.002507
30.880000        0.983472        0.002506
30.885000        0.983484        0.002504
30.890000        0.983497        0.002502
30.895000        0.983509        0.002500
30.900000        0.983522        0.002499
30.905000        0.983534        0.002497
30.910000        0.983547        0.002495
30.915000        0.983559        0.002493
30.920000        0.983571        0.002492
30.925000        0.983584        0.002490
30.930000        0.983596        0.002488
30.935000        0.983609        0.002486
30.940000        0.983621        0.002485
30.945000        0.983634        0.002483
30.950000        0.983646        0.002481
30.955000        0.983658        0.002479
30.960000        0.983671        0.002478
30.965000        0.983683        0.002476
30.970000        0.983696        0.002474
30.975000        0.983708        0.002473
30.980000        0.983720        0.002471
30.985000        0.983733        0.002469
30.990000        0.983745        0.002467
30.995000        0.983757        0.002466
31.000000        0.983770        0.002464
31.005000        0.983782        0.002462
31.010000        0.983794        0.002460
31.015000        0.983807        0.002459
31.020000        0.983819        0.002457
31.025000        0.983831        0.002455
31.030000        0.983843        0.002454
31.035000        0.983856        0.002452
31.040000        0.983868        0.002450
31.045000        0.983880        0.002448
31.050000        0.983892        0.002447
31.055000        0.983905        0.002445
31.060000        0.983917        0.002443
31.065000        0.983929        0.002441
31.070000        0.983941        0.002440
31.075000        0.983953        0.002438
31.080000        0.983966        0.002436
31.085000        0.983978        0.002435
31.090000        0.983990        0.002433
31.095000        0.984002        0.002431
31.100000        0.984014        0.002430
31.105000        0.984026        0.002428
31.110000        0.984038        0.002426
31.115000        0.984051        0.002424
31.120000        0.984063        0.002423
31.125000        0.984075        0.002421
31.130000        0.984087        0.002419
31.135000        0.984099        0.002418
31.140000        0.984111        0.002416
31.145000        0.984123        0.002414
31.150000        0.984135        0.002413
31.155000        0.984147        0.002411
31.160000        0.984159        0.002409
31.165000        0.984171        0.002407
31.170000        0.984183        0.002406
31.175000        0.984195        0.002404
31.180000        0.984207        0.002402
31.185000        0.984219        0.002401
31.190000        0.984231        0.002399
31.195000        0.984243        0.002397
31.200000        0.984255        0.002396
31.205000        0.984267        0.002394
31.210000        0.984279        0.002392
31.215000        0.984291        0.002391
31.220000        0.984303        0.002389
31.225000        0.984315        0.002387
31.230000        0.984327        0.002386
31.235000        0.984339        0.002384
31.240000        0.984351        0.002382
31.245000        0.984363        0.002381
31.250000        0.984375        0.002379
31.255000        0.984387        0.002377
31.260000        0.984398        0.002376
31.265000        0.984410        0.002374
31.270000        0.984422        0.002372
31.275000        0.984434        0.002371
31.280000        0.984446        0.002369
31.285000        0.984458        0.002367
31.290000        0.984470        0.002366
31.295000        0.984481        0.002364
31.300000        0.984493        0.002362
31.305000        0.984505        0.002361
31.310000        0.984517        0.002359
31.315000        0.984529        0.002357
31.320000        0.984540        0.002356
31.325000        0.984552        0.002354
31.330000        0.984564        0.002352
31.335000        0.984576        0.002351
31.340000        0.984587        0.002349
31.345000        0.984599        0.002347
31.350000        0.984611        0.002346
31.355000        0.984623        0.002344
31.360000        0.984634        0.002342
31.365000        0.984646        0.002341
31.370000        0.984658        0.002339
31.375000        0.984669        0.002337
31.380000        0.984681        0.002336
31.385000        0.984693        0.002334
31.390000        0.984704        0.002333
31.395000        0.984716        0.002331
31.400000        0.984728        0.002329
31.405000        0.984739        0.002328
31.410000        0.984751        0.002326
31.415000        0.984763        0.002324
31.420000        0.984774        0.002323
31.425000        0.984786        0.002321
31.430000        0.984797        0.002319
31.435000        0.984809        0.002318
31.440000        0.984821        0.002316
31.445000        0.984832        0.002315
31.450000        0.984844        0.002313
31.455000        0.984855        0.002311
31.460000        0.984867        0.002310
31.465000        0.984878        0.002308
31.470000        0.984890        0.002306
31.475000        0.984901        0.002305
31.480000        0.984913        0.002303
31.485000        0.984924        0.002302
31.490000        0.984936        0.002300
31.495000        0.984947        0.002298
31.500000        0.984959        0.002297
31.505000        0.984970        0.002295
31.510000        0.984982        0.002294
31.515000        0.984993        0.002292
31.520000        0.985005        0.002290
31.525000        0.985016        0.002289
31.530000        0.985028        0.002287
31.535000        0.985039        0.002286
31.540000        0.985050        0.002284
31.545000        0.985062        0.002282
31.550000        0.985073        0.002281
31.555000        0.985085        0.002279
31.560000        0.985096        0.002278
31.565000        0.985107        0.002276
31.570000        0.985119        0.002274
31.575000        0.985130        0.002273
31.580000        0.985142        0.002271
31.585000        0.985153        0.002270
31.590000        0.985164        0.002268
31.595000        0.985176        0.002266
31.600000        0.985187        0.002265
31.605000        0.985198        0.002263
31.610000        0.985210        0.002262
31.615000        0.985221        0.002260
31.620000        0.985232        0.002258
31.625000        0.985243        0.002257
31.630000        0.985255        0.002255
31.635000        0.985266        0.002254
31.640000        0.985277        0.002252
31.645000        0.985288        0.002250
31.650000        0.985300        0.002249
31.655000        0.985311        0.002247
31.660000        0.985322        0.002246
31.665000        0.985333        0.002244
31.670000        0.985345        0.002243
31.675000        0.985356        0.002241
31.680000        0.985367        0.002239
31.685000        0.985378        0.002238
31.690000        0.985389        0.002236
31.695000        0.985401        0.002235
31.700000        0.985412        0.002233
31.705000        0.985423        0.002232
31.710000        0.985434        0.002230
31.715000        0.985445        0.002228
31.720000        0.985456        0.002227
31.725000        0.985467        0.002225
31.730000        0.985479        0.002224
31.735000        0.985490        0.002222
31.740000        0.985501        0.002221
31.745000        0.985512        0.002219
31.750000        0.985523        0.002217
31.755000        0.985534        0.002216
31.760000        0.985545        0.002214
31.765000        0.985556        0.002213
31.770000        0.985567        0.002211
31.775000        0.985578        0.002210
31.780000        0.985589        0.002208
31.785000        0.985600        0.002207
31.790000        0.985611        0.002205
31.795000        0.985622        0.002203
31.800000        0.985633        0.002202
31.805000        0.985644        0.002200
31.810000        0.985655        0.002199
31.815000        0.985666        0.002197
31.820000        0.985677        0.002196
31.825000        0.985688        0.002194
31.830000        0.985699        0.002193
31.835000        0.985710        0.002191
31.840000        0.985721        0.002190
31.845000        0.985732        0.002188
31.850000        0.985743        0.002187
31.855000        0.985754        0.002185
31.860000        0.985765        0.002183
31.865000        0.985776        0.002182
31.870000        0.985787        0.002180
31.875000        0.985798        0.002179
31.880000        0.985808        0.002177
31.885000        0.985819        0.002176
31.890000        0.985830        0.002174
31.895000        0.985841        0.002173
31.900000        0.985852        0.002171
31.905000        0.985863        0.002170
31.910000        0.985874        0.002168
31.915000        0.985884        0.002167
31.920000        0.985895        0.002165
31.925000        0.985906        0.002164
31.930000        0.985917        0.002162
31.935000        0.985928        0.002161
31.940000        0.985939        0.002159
31.945000        0.985949        0.002157
31.950000        0.985960        0.002156
31.955000        0.985971        0.002154
31.960000        0.985982        0.002153
31.965000        0.985992        0.002151
31.970000        0.986003        0.002150
31.975000        0.986014        0.002148
31.980000        0.986025        0.002147
31.985000        0.986035        0.002145
31.990000        0.986046        0.002144
31.995000        0.986057        0.002142
32.000000        0.986067        0.002141
32.005000        0.986078        0.002139
32.010000        0.986089        0.002138
32.015000        0.986100        0.002136
32.020000        0.986110        0.002135
32.025000        0.986121        0.002133
32.030000        0.986132        0.002132
32.035000        0.986142        0.002130
32.040000        0.986153        0.002129
32.045000        0.986163        0.002127
32.050000        0.986174        0.002126
32.055000        0.986185        0.002124
32.060000        0.986195        0.002123
32.065000        0.986206        0.002121
32.070000        0.986217        0.002120
32.075000        0.986227        0.002118
32.080000        0.986238        0.002117
32.085000        0.986248        0.002115
32.090000        0.986259        0.002114
32.095000        0.986269        0.002112
32.100000        0.986280        0.002111
32.105000        0.986291        0.002109
32.110000        0.986301        0.002108
32.115000        0.986312        0.002107
32.120000        0.986322        0.002105
32.125000        0.986333        0.002104
32.130000        0.986343        0.002102
32.135000        0.986354        0.002101
32.140000        0.986364        0.002099
32.145000        0.986375        0.002098
32.150000        0.986385        0.002096
32.155000        0.986396        0.002095
32.160000        0.986406        0.002093
32.165000        0.986417        0.002092
32.170000        0.986427        0.002090
32.175000        0.986437        0.002089
32.180000        0.986448        0.002087
32.185000        0.986458        0.002086
32.190000        0.986469        0.002084
32.195000        0.986479        0.002083
32.200000        0.986490        0.002081
32.205000        0.986500        0.002080
32.210000        0.986510        0.002079
32.215000        0.986521        0.002077
32.220000        0.986531        0.002076
32.225000        0.986541        0.002074
32.230000        0.986552        0.002073
32.235000        0.986562        0.002071
32.240000        0.986573        0.002070
32.245000        0.986583        0.002068
32.250000        0.986593        0.002067
32.255000        0.986604        0.002065
32.260000        0.986614        0.002064
32.265000        0.986624        0.002062
32.270000        0.986634        0.002061
32.275000        0.986645        0.002060
32.280000        0.986655        0.002058
32.285000        0.986665        0.002057
32.290000        0.986676        0.002055
32.295000        0.986686        0.002054
32.300000        0.986696        0.002052
32.305000        0.986706        0.002051
32.310000        0.986717        0.002049
32.315000        0.986727        0.002048
32.320000        0.986737        0.002047
32.325000        0.986747        0.002045
32.330000        0.986758        0.002044
32.335000        0.986768        0.002042
32.340000        0.986778        0.002041
32.345000        0.986788        0.002039
32.350000        0.986798        0.002038
32.355000        0.986809        0.002037
32.360000        0.986819        0.002035
32.365000        0.986829        0.002034
32.370000        0.986839        0.002032
32.375000        0.986849        0.002031
32.380000        0.986859        0.002029
32.385000        0.986869        0.002028
32.390000        0.986880        0.002027
32.395000        0.986890        0.002025
32.400000        0.986900        0.002024
32.405000        0.986910        0.002022
32.410000        0.986920        0.002021
32.415000        0.986930        0.002019
32.420000        0.986940        0.002018
32.425000        0.986950        0.002017
32.430000        0.986960        0.002015
32.435000        0.986970        0.002014
32.440000        0.986981        0.002012
32.445000        0.986991        0.002011
32.450000        0.987001        0.002009
32.455000        0.987011        0.002008
32.460000        0.987021        0.002007
32.465000        0.987031        0.002005
32.470000        0.987041        0.002004
32.475000        0.987051        0.002002
32.480000        0.987061        0.002001
32.485000        0.987071        0.002000
32.490000        0.987081        0.001998
32.495000        0.987091        0.001997
32.500000        0.987101        0.001995
32.505000        0.987111        0.001994
32.510000        0.987121        0.001993
32.515000        0.987131        0.001991
32.520000        0.987141        0.001990
32.525000        0.987151        0.001988
32.530000        0.987160        0.001987
32.535000        0.987170        0.001986
32.540000        0.987180        0.001984
32.545000        0.987190        0.001983
32.550000        0.987200        0.001981
32.555000        0.987210        0.001980
32.560000        0.987220        0.001979
32.565000        0.987230        0.001977
32.570000        0.987240        0.001976
32.575000        0.987250        0.001974
32.580000        0.987259        0.001973
32.585000        0.987269        0.001972
32.590000        0.987279        0.001970
32.595000        0.987289        0.001969
32.600000        0.987299        0.001967
32.605000        0.987309        0.001966
32.610000        0.987318        0.001965
32.615000        0.987328        0.001963
32.620000        0.987338        0.001962
32.625000        0.987348        0.001961
32.630000        0.987358        0.001959
32.635000        0.987367        0.001958
32.640000        0.987377        0.001956
32.645000        0.987387        0.001955
32.650000        0.987397        0.001954
32.655000        0.987407        0.001952
32.660000        0.987416        0.001951
32.665000        0.987426        0.001950
32.670000        0.987436        0.001948
32.675000        0.987446        0.001947
32.680000        0.987455        0.001945
32.685000        0.987465        0.001944
32.690000        0.987475        0.001943
32.695000        0.987484        0.001941
32.700000        0.987494        0.001940
32.705000        0.987504        0.001939
32.710000        0.987513        0.001937
32.715000        0.987523        0.001936
32.720000        0.987533        0.001934
32.725000        0.987542        0.001933
32.730000        0.987552        0.001932
32.735000        0.987562        0.001930
32.740000        0.987571        0.001929
32.745000        0.987581        0.001928
32.750000        0.987591        0.001926
32.755000        0.987600        0.001925
32.760000        0.987610        0.001924
32.765000        0.987620        0.001922
32.770000        0.987629        0.001921
32.775000        0.987639        0.001920
32.780000        0.987648        0.001918
32.785000        0.987658        0.001917
32.790000        0.987668        0.001915
32.795000        0.987677        0.001914
32.800000        0.987687        0.001913
32.805000        0.987696        0.001911
32.810000        0.987706        0.001910
32.815000        0.987715        0.001909
32.820000        0.987725        0.001907
32.825000        0.987734        0.001906
32.830000        0.987744        0.001905
32.835000        0.987753        0.001903
32.840000        0.987763        0.001902
32.845000        0.987772        0.001901
32.850000        0.987782        0.001899
32.855000        0.987791        0.001898
32.860000        0.987801        0.001897
32.865000        0.987810        0.001895
32.870000        0.987820        0.001894
32.875000        0.987829        0.001893
32.880000        0.987839        0.001891
32.885000        0.987848        0.001890
32.890000        0.987858        0.001889
32.895000        0.987867        0.001887
32.900000        0.987877        0.001886
32.905000        0.987886        0.001885
32.910000        0.987895        0.001883
32.915000        0.987905        0.001882
32.920000        0.987914        0.001881
32.925000        0.987924        0.001879
32.930000        0.987933        0.001878
32.935000        0.987942        0.001877
32.940000        0.987952        0.001875
32.945000        0.987961        0.001874
32.950000        0.987970        0.001873
32.955000        0.987980        0.001871
32.960000        0.987989        0.001870
32.965000        0.987999        0.001869
32.970000        0.988008        0.001868
32.975000        0.988017        0.001866
32.980000        0.988027        0.001865
32.985000        0.988036        0.001864
32.990000        0.988045        0.001862
32.995000        0.988054        0.001861
33.000000        0.988064        0.001860
33.005000        0.988073        0.001858
33.010000        0.988082        0.001857
33.015000        0.988092        0.001856
33.020000        0.988101        0.001854
33.025000        0.988110        0.001853
33.030000        0.988119        0.001852
33.035000        0.988129        0.001850
33.040000        0.988138        0.001849
33.045000        0.988147        0.001848
33.050000        0.988156        0.001847
33.055000        0.988166        0.001845
33.060000        0.988175        0.001844
33.065000        0.988184        0.001843
33.070000        0.988193        0.001841
33.075000        0.988202        0.001840
33.080000        0.988212        0.001839
33.085000        0.988221        0.001837
33.090000        0.988230        0.001836
33.095000        0.988239        0.001835
33.100000        0.988248        0.001834
33.105000        0.988258        0.001832
33.110000        0.988267        0.001831
33.115000        0.988276        0.001830
33.120000        0.988285        0.001828
33.125000        0.988294        0.001827
33.130000        0.988303        0.001826
33.135000        0.988312        0.001825
33.140000        0.988321        0.001823
33.145000        0.988331        0.001822
33.150000        0.988340        0.001821
33.155000        0.988349        0.001819
33.160000        0.988358        0.001818
33.165000        0.988367        0.001817
33.170000        0.988376        0.001816
33.175000        0.988385        0.001814
33.180000        0.988394        0.001813
33.185000        0.988403        0.001812
33.190000        0.988412        0.001810
33.195000        0.988421        0.001809
33.200000        0.988430        0.001808
33.205000        0.988439        0.001807
33.210000        0.988448        0.001805
33.215000        0.988457        0.001804
33.220000        0.988466        0.001803
33.225000        0.988475        0.001802
33.230000        0.988484        0.001800
33.235000        0.988493        0.001799
33.240000        0.988502        0.001798
33.245000        0.988511        0.001796
33.250000        0.988520        0.001795
33.255000        0.988529        0.001794
33.260000        0.988538        0.001793
33.265000        0.988547        0.001791
33.270000        0.988556        0.001790
33.275000        0.988565        0.001789
33.280000        0.988574        0.001788
33.285000        0.988583        0.001786
33.290000        0.988592        0.001785
33.295000        0.988601        0.001784
33.300000        0.988610        0.001783
33.305000        0.988619        0.001781
33.310000        0.988628        0.001780
33.315000        0.988637        0.001779
33.320000        0.988645        0.001778
33.325000        0.988654        0.001776
33.330000        0.988663        0.001775
33.335000        0.988672        0.001774
33.340000        0.988681        0.001773
33.345000        0.988690        0.001771
33.350000        0.988699        0.001770
33.355000        0.988707        0.001769
33.360000        0.988716        0.001768
33.365000        0.988725        0.001766
33.370000        0.988734        0.001765
33.375000        0.988743        0.001764
33.380000        0.988752        0.001763
33.385000        0.988760        0.001761
33.390000        0.988769        0.001760
33.395000        0.988778        0.001759
33.400000        0.988787        0.001758
33.405000        0.988796        0.001756
33.410000        0.988804        0.001755
33.415000        0.988813        0.001754
33.420000        0.988822        0.001753
33.425000        0.988831        0.001751
33.430000        0.988839        0.001750
33.435000        0.988848        0.001749
33.440000        0.988857        0.001748
33.445000        0.988866        0.001747
33.450000        0.988874        0.001745
33.455000        0.988883        0.001744
33.460000        0.988892        0.001743
33.465000        0.988900        0.001742
33.470000        0.988909        0.001740
33.475000        0.988918        0.001739
33.480000        0.988927        0.001738
33.485000        0.988935        0.001737
33.490000        0.988944        0.001735
33.495000        0.988953        0.001734
33.500000        0.988961        0.001733
33.505000        0.988970        0.001732
33.510000        0.988979        0.001731
33.515000        0.988987        0.001729
33.520000        0.988996        0.001728
33.525000        0.989004        0.001727
33.530000        0.989013        0.001726
33.535000        0.989022        0.001724
33.540000        0.989030        0.001723
33.545000        0.989039        0.001722
33.550000        0.989048        0.001721
33.555000        0.989056        0.001720
33.560000        0.989065        0.001718
33.565000        0.989073        0.001717
33.570000        0.989082        0.001716
33.575000        0.989090        0.001715
33.580000        0.989099        0.001714
33.585000        0.989108        0.001712
33.590000        0.989116        0.001711
33.595000        0.989125        0.001710
33.600000        0.989133        0.001709
33.605000        0.989142        0.001708
33.610000        0.989150        0.001706
33.615000        0.989159        0.001705
33.620000        0.989167        0.001704
33.625000        0.989176        0.001703
33.630000        0.989184        0.001701
33.635000        0.989193        0.001700
33.640000        0.989201        0.001699
33.645000        0.989210        0.001698
33.650000        0.989218        0.001697
33.655000        0.989227        0.001696
33.660000        0.989235        0.001694
33.665000        0.989244        0.001693
33.670000        0.989252        0.001692
33.675000        0.989261        0.001691
33.680000        0.989269        0.001690
33.685000        0.989278        0.001688
33.690000        0.989286        0.001687
33.695000        0.989294        0.001686
33.700000        0.989303        0.001685
33.705000        0.989311        0.001684
33.710000        0.989320        0.001682
33.715000        0.989328        0.001681
33.720000        0.989336        0.001680
33.725000        0.989345        0.001679
33.730000        0.989353        0.001678
33.735000        0.989362        0.001676
33.740000        0.989370        0.001675
33.745000        0.989378        0.001674
33.750000        0.989387        0.001673
33.755000        0.989395        0.001672
33.760000        0.989403        0.001671
33.765000        0.989412        0.001669
33.770000        0.989420        0.001668
33.775000        0.989429        0.001667
33.780000        0.989437        0.001666
33.785000        0.989445        0.001665
33.790000        0.989453        0.001663
33.795000        0.989462        0.001662
33.800000        0.989470        0.001661
33.805000        0.989478        0.001660
33.810000        0.989487        0.001659
33.815000        0.989495        0.001658
33.820000        0.989503        0.001656
33.825000        0.989512        0.001655
33.830000        0.989520        0.001654
33.835000        0.989528        0.001653
33.840000        0.989536        0.001652
33.845000        0.989545        0.001651
33.850000        0.989553        0.001649
33.855000        0.989561        0.001648
33.860000        0.989569        0.001647
33.865000        0.989578        0.001646
33.870000        0.989586        0.001645
33.875000        0.989594        0.001644
33.880000        0.989602        0.001642
33.885000        0.989610        0.001641
33.890000        0.989619        0.001640
33.895000        0.989627        0.001639
33.900000        0.989635        0.001638
33.905000        0.989643        0.001637
33.910000        0.989651        0.001636
33.915000        0.989660        0.001634
33.920000        0.989668        0.001633
33.925000        0.989676        0.001632
33.930000        0.989684        0.001631
33.935000        0.989692        0.001630
33.940000        0.989700        0.001629
33.945000        0.989708        0.001627
33.950000        0.989717        0.001626
33.955000        0.989725        0.001625
33.960000        0.989733        0.001624
33.965000        0.989741        0.001623
33.970000        0.989749        0.001622
33.975000        0.989757        0.001621
33.980000        0.989765        0.001619
33.985000        0.989773        0.001618
33.990000        0.989781        0.001617
33.995000        0.989789        0.001616
34.000000        0.989798        0.001615
34.005000        0.989806        0.001614
34.010000        0.989814        0.001613
34.015000        0.989822        0.001611
34.020000        0.989830        0.001610
34.025000        0.989838        0.001609
34.030000        0.989846        0.001608
34.035000        0.989854        0.001607
34.040000        0.989862        0.001606
34.045000        0.989870        0.001605
34.050000        0.989878        0.001604
34.055000        0.989886        0.001602
34.060000        0.989894        0.001601
34.065000        0.989902        0.001600
34.070000        0.989910        0.001599
34.075000        0.989918        0.001598
34.080000        0.989926        0.001597
34.085000        0.989934        0.001596
34.090000        0.989942        0.001595
34.095000        0.989950        0.001593
34.100000        0.989958        0.001592
34.105000        0.989966        0.001591
34.110000        0.989974        0.001590
34.115000        0.989982        0.001589
34.120000        0.989990        0.001588
34.125000        0.989998        0.001587
34.130000        0.990006        0.001586
34.135000        0.990013        0.001584
34.140000        0.990021        0.001583
34.145000        0.990029        0.001582
34.150000        0.990037        0.001581
34.155000        0.990045        0.001580
34.160000        0.990053        0.001579
34.165000        0.990061        0.001578
34.170000        0.990069        0.001577
34.175000        0.990077        0.001575
34.180000        0.990084        0.001574
34.185000        0.990092        0.001573
34.190000        0.990100        0.001572
34.195000        0.990108        0.001571
34.200000        0.990116        0.001570
34.205000        0.990124        0.001569
34.210000        0.990132        0.001568
34.215000        0.990139        0.001567
34.220000        0.990147        0.001565
34.225000        0.990155        0.001564
34.230000        0.990163        0.001563
34.235000        0.990171        0.001562
34.240000        0.990179        0.001561
34.245000        0.990186        0.001560
34.250000        0.990194        0.001559
34.255000        0.990202        0.001558
34.260000        0.990210        0.001557
34.265000        0.990217        0.001556
34.270000        0.990225        0.001554
34.275000        0.990233        0.001553
34.280000        0.990241        0.001552
34.285000        0.990249        0.001551
34.290000        0.990256        0.001550
34.295000        0.990264        0.001549
34.300000        0.990272        0.001548
34.305000        0.990279        0.001547
34.310000        0.990287        0.001546
34.315000        0.990295        0.001545
34.320000        0.990303        0.001544
34.325000        0.990310        0.001542
34.330000        0.990318        0.001541
34.335000        0.990326        0.001540
34.340000        0.990333        0.001539
34.345000        0.990341        0.001538
34.350000        0.990349        0.001537
34.355000        0.990357        0.001536
34.360000        0.990364        0.001535
34.365000        0.990372        0.001534
34.370000        0.990380        0.001533
34.375000        0.990387        0.001532
34.380000        0.990395        0.001530
34.385000        0.990402        0.001529
34.390000        0.990410        0.001528
34.395000        0.990418        0.001527
